drugbank_id	bindingdb_id
DB04787	50375821
DB04789	50391007
DB04794	50128548
DB04797	15414
DB04798	50126761
DB04800	13529
DB04808	8580
DB04813	36880
DB04815	32188
DB04816	11316
DB04818	29136
DB04819	26979
DB04819	81469
DB04821	50005548
DB04821	50021218
DB04821	50426364
DB04824	50077844
DB04825	50017723
DB04828	50027952
DB04829	21342
DB04829	50241702
DB04829	86427
DB04831	50090674
DB04832	50020706
DB04832	66978
DB04834	26980
DB04835	50334986
DB04836	26979
DB04836	50292474
DB04839	50094569
DB04839	50154009
DB04840	50122613
DB04841	50017702
DB04842	26948
DB04843	50019289
DB04843	50019290
DB04843	50377964
DB04844	50017701
DB04844	50048891
DB04844	50342818
DB04849	50331096
DB04851	14672
DB04851	50109811
DB04851	92494
DB04855	50151864
DB04856	50185261
DB04859	50037157
DB04861	84735
DB04862	50102249
DB04864	10441
DB04864	50199522
DB04864	50342601
DB04867	82304
DB04868	50237710
DB04869	50173468
DB04869	50184069
DB04872	50051290
DB04872	50291261
DB04873	85026
DB04874	26979
DB04875	50189360
DB04876	11695
DB04876	123776
DB04876	126821
DB04876	50129889
DB04878	50024140
DB04878	50263044
DB04879	4851
DB04880	50241379
DB04881	50206310
DB04882	50083600
DB04882	50086558
DB04882	50086560
DB04882	50086564
DB04882	50086568
DB04882	50086570
DB04882	50086572
DB04882	50086576
DB04883	50050794
DB04883	50108202
DB04885	50042712
DB04886	50002662
DB04886	50050430
DB04886	50050431
DB04886	50428437
DB04887	4685
DB04888	50241119
DB04889	50417944
DB04892	10622
DB04892	10676
DB04892	10958
DB04896	50032379
DB04896	50275771
DB04896	86420
DB04905	50085260
DB04910	31048
DB04915	50419932
DB04931	50017181
DB04931	50121900
DB04931	50126395
DB04931	82411
DB04933	50274760
DB04942	50061625
DB04946	50034043
DB04948	50019646
DB04948	85233
DB04951	50005201
DB04953	50143558
DB04954	50138530
DB04954	50224766
DB04960	14434
DB04960	50370385
DB04970	82365
DB04972	26979
DB04983	50270553
DB04983	50341904
DB04996	26979
DB04996	50074329
DB04996	50159793
DB04996	81970
DB05009	50364063
DB05022	50033894
DB05038	50411262
DB05039	50318159
DB05076	50092055
DB05076	50347595
DB05087	50369240
DB05088	26990
DB05095	50131593
DB05102	11243
DB05104	50366356
DB05105	50111469
DB05107	50388517
DB05109	50370993
DB05137	50047021
DB05137	50080818
DB05137	50422013
DB05154	50363237
DB05186	50388398
DB05229	50095202
DB05229	85181
DB05234	18522
DB05234	18523
DB05251	50061306
DB05251	50366785
DB05251	518
DB05251	81679
DB05260	26988
DB05262	50423777
DB05266	50240404
DB05271	50054062
DB05271	50123626
DB05286	50158336
DB05289	50074922
DB05289	50172473
DB05289	50172479
DB05291	50017662
DB05294	21
DB05296	50074329
DB05296	50159793
DB05302	26979
DB05302	50000787
DB05302	60212
DB05302	86493
DB05314	50200182
DB05316	50427212
DB05318	20461
DB05318	86537
DB05327	50067376
DB05327	50067397
DB05327	50067407
DB05339	26979
DB05347	50021776
DB05360	50003019
DB05366	50375424
DB05379	85178
DB05379	85606
DB05381	26979
DB05381	7966
DB05383	26979
DB05383	50207159
DB05383	86154
DB05398	50327308
DB05399	50117525
DB05414	50099587
DB05416	28661
DB05424	4779
DB05428	50074329
DB05428	50159793
DB05436	50420190
DB05448	50426071
DB05458	50056147
DB05458	50056150
DB05461	26979
DB05461	85825
DB05465	13535
DB05479	50029747
DB05479	50454568
DB05482	50418088
DB05488	21690
DB05492	50398244
DB05494	50087289
DB05508	26979
DB05508	50000787
DB05508	60212
DB05508	86493
DB05511	50034171
DB05511	50118812
DB05521	50152754
DB05521	50326056
DB05665	12311
DB05708	26979
DB05708	50061564
DB05708	86543
DB05738	26979
DB05738	50163629
DB05786	50410834
DB05786	50410835
DB05790	26979
DB05790	50070546
DB05790	50070548
DB05792	26979
DB05792	50170641
DB05804	13430
DB05804	50375559
DB05812	25458
DB05824	50096974
DB05837	26979
DB05838	50117485
DB05838	50117486
DB05855	50061561
DB05855	86833
DB05868	50142916
DB05871	50105629
DB05891	26979
DB05891	7966
DB06090	50164924
DB06090	50393247
DB06090	50399819
DB06090	50399826
DB06090	92878
DB06144	50001786
DB06147	50027796
DB06148	31005
DB06148	35256
DB06151	50420190
DB06155	21278
DB06196	50403371
DB06196	50406750
DB06203	16285
DB06204	50386381
DB06207	50160154
DB06212	35723
DB06213	50119132
DB06213	50152084
DB06216	26122
DB06216	50257203
DB06216	50428890
DB06216	50445613
DB06216	84994
DB06218	50300204
DB06228	13001
DB06228	7840
DB06268	50058126
DB06274	50039180
DB06274	50039183
DB06274	86964
DB06287	50343413
DB06288	81790
DB06290	50336504
DB06292	20880
DB06292	50448923
DB06335	11542
DB06335	50225074
DB06402	26979
DB06414	50103642
DB06554	82002
DB06581	50050955
DB06589	26474
DB06594	50035179
DB06605	19023
DB06614	5024
DB06616	4552
DB06623	81199
DB06637	10458
DB06684	50151982
DB06689	50150484
DB06689	50250904
DB06689	50448437
DB06689	50448438
DB06689	7973
DB06691	22567
DB06693	50020288
DB06694	30703
DB06695	50432209
DB06698	96589
DB06699	50102450
DB06699	50102466
DB06700	86748
DB06701	50050098
DB06701	50062912
DB06701	50062915
DB06701	50142839
DB06701	85933
DB06707	50027502
DB06708	50109750
DB06709	48918
DB06710	50410531
DB06711	50001922
DB06715	26981
DB06727	50122615
DB06727	50370708
DB06728	92572
DB06729	50090677
DB06731	50254790
DB06731	50254791
DB06732	50028963
DB06743	50292287
DB06744	50070319
DB06744	50251276
DB06745	50123635
DB06745	50123641
DB06745	50208070
DB06747	50411311
DB06748	50317540
DB06768	50159794
DB06768	50257205
DB06768	50420196
DB06777	21674
DB06777	50420187
DB06777	53721
DB06795	10860
DB06800	50278337
DB06803	11242
DB06804	50442874
DB06809	50035696
DB06813	50044420
DB06817	25351
DB06829	50219597
DB06830	25298
DB06831	50323727
DB06832	50154055
DB06833	22420
DB06834	50396077
DB06837	50104965
DB06841	50287780
DB06842	50010981
DB06847	25822
DB06847	50298836
DB06847	50298837
DB06851	50294172
DB06852	50185219
DB06852	50414084
DB06854	14143
DB06854	14325
DB06855	14148
DB06855	50115865
DB06856	14149
DB06857	14159
DB06859	50149003
DB06860	50350123
DB06869	50066334
DB06873	50030980
DB06875	50168348
DB06877	15614
DB06878	32652
DB06878	50307850
DB06882	31825
DB06883	50115216
DB06887	13433
DB06887	13440
DB06888	50192071
DB06888	50400801
DB06890	25810
DB06891	11625
DB06896	24440
DB06897	24934
DB06902	29609
DB06906	50143060
DB06908	50188029
DB06909	50412414
DB06910	152
DB06914	50183062
DB06916	50205947
DB06916	50205975
DB06917	50294173
DB06919	32653
DB06919	50133531
DB06919	50307858
DB06920	50266770
DB06922	41850
DB06924	50373037
DB06924	50373038
DB06925	14949
DB06926	50367479
DB06926	50389674
DB06927	50152615
DB06929	50307861
DB06930	16751
DB06931	25265
DB06932	19087
DB06933	50224009
DB06937	20733
DB06938	17678
DB06939	17323
DB06940	20649
DB06942	50307869
DB06943	26543
DB06943	26544
DB06944	7108
DB06945	50348671
DB06947	32655
DB06947	50307871
DB06948	5530
DB06949	31930
DB06950	31926
DB06953	50127302
DB06954	25896
DB06956	15393
DB06957	50182712
DB06958	50182714
DB06961	20903
DB06962	50374176
DB06964	20899
DB06967	18039
DB06969	33237
DB06970	50137778
DB06971	50175780
DB06973	29608
DB06974	30545
DB06976	59090
DB06976	6630
DB06976	6631
DB06978	31931
DB06984	84462
DB06985	50019040
DB06986	50194412
DB06987	25753
DB06989	50188776
DB06991	50236473
DB06991	50236483
DB06992	32522
DB06994	50374938
DB06994	50374939
DB06995	50271940
DB06997	50271895
DB06999	25617
DB07001	36402
DB07001	50392587
DB07002	50148167
DB07003	36401
DB07005	32656
DB07005	50085448
DB07005	50307877
DB07006	50245497
DB07007	36403
DB07008	50207101
DB07009	50154062
DB07010	15621
DB07011	50208476
DB07011	50208484
DB07013	23502
DB07014	31559
DB07017	50273457
DB07017	50273458
DB07017	50273857
DB07019	50221537
DB07021	50296489
DB07021	50296490
DB07024	50200804
DB07025	50195206
DB07026	29018
DB07028	16238
DB07029	50207104
DB07030	16239
DB07031	31889
DB07031	31890
DB07032	50152627
DB07036	19990
DB07036	19991
DB07037	14821
DB07039	26260
DB07044	31928
DB07045	32373
DB07048	11031
DB07049	32573
DB07049	32574
DB07050	10886
DB07051	14785
DB07052	50368299
DB07053	50179236
DB07054	7599
DB07056	29841
DB07059	17983
DB07060	31881
DB07060	92691
DB07061	79572
DB07062	30410
DB07063	16469
DB07064	24127
DB07064	24128
DB07066	24363
DB07067	11658
DB07069	50265459
DB07070	50176608
DB07070	50214203
DB07072	50210526
DB07072	50212927
DB07073	50261834
DB07075	50195215
DB07076	50138674
DB07078	14649
DB07079	26554
DB07080	19993
DB07081	50221443
DB07081	50221455
DB07083	29377
DB07086	50128414
DB07086	50161604
DB07089	50220319
DB07090	15674
DB07092	50221970
DB07092	50221981
DB07093	50056538
DB07094	50294164
DB07095	50307867
DB07096	27498
DB07097	31934
DB07098	31927
DB07099	24243
DB07100	50182715
DB07101	104963
DB07102	24256
DB07102	24257
DB07104	24263
DB07107	15022
DB07107	15087
DB07108	50060993
DB07109	50241245
DB07110	15788
DB07112	50264221
DB07113	17980
DB07114	50324680
DB07118	50022178
DB07119	50168323
DB07121	50180995
DB07123	25792
DB07126	5544
DB07128	50172825
DB07129	50117271
DB07129	50135883
DB07129	50135884
DB07130	14245
DB07131	50307868
DB07135	50221979
DB07135	50221980
DB07138	15244
DB07140	25818
DB07140	25826
DB07140	25827
DB07141	50298800
DB07141	50298814
DB07141	50298815
DB07142	50298801
DB07142	50298810
DB07142	50298811
DB07143	50133518
DB07144	25820
DB07144	50298828
DB07144	50298829
DB07145	26526
DB07146	17716
DB07147	23484
DB07149	27370
DB07149	27379
DB07149	27380
DB07152	50255179
DB07153	50329608
DB07154	13519
DB07154	13520
DB07154	13521
DB07154	13522
DB07155	15647
DB07156	28046
DB07159	50249542
DB07160	16497
DB07161	50254831
DB07162	50254911
DB07163	10122
DB07164	50293162
DB07167	17750
DB07173	14486
DB07173	50134739
DB07174	17982
DB07175	26484
DB07176	50308731
DB07178	16296
DB07181	50244011
DB07183	15019
DB07187	16315
DB07188	15677
DB07189	26536
DB07190	32658
DB07190	50307857
DB07191	50103642
DB07192	15651
DB07193	50296488
DB07194	50249540
DB07194	50275935
DB07195	50166035
DB07196	50294171
DB07197	14250
DB07198	50152624
DB07200	50162511
DB07200	50162519
DB07202	17751
DB07203	5531
DB07204	15066
DB07206	15779
DB07207	50182959
DB07210	105234
DB07211	50206984
DB07213	12131
DB07215	28706
DB07216	50177643
DB07217	50411413
DB07218	15868
DB07219	16504
DB07220	50237845
DB07221	25256
DB07222	15669
DB07223	16503
DB07224	16499
DB07225	16500
DB07227	50097071
DB07228	15246
DB07229	14337
DB07230	50166754
DB07231	16502
DB07232	27135
DB07232	27136
DB07232	27149
DB07233	50279255
DB07233	50279256
DB07234	50259376
DB07234	50259377
DB07235	50188913
DB07235	50188941
DB07235	50188945
DB07236	50154137
DB07237	50294162
DB07239	50375237
DB07244	18036
DB07245	15780
DB07247	14864
DB07248	50182010
DB07249	6219
DB07250	25205
DB07251	25202
DB07252	25223
DB07253	25226
DB07254	50293237
DB07255	25229
DB07256	50293238
DB07258	50294166
DB07259	50294165
DB07260	50294163
DB07261	14058
DB07262	18052
DB07263	50142317
DB07264	15644
DB07264	15645
DB07264	15646
DB07265	50245344
DB07266	24721
DB07267	50293516
DB07268	15978
DB07270	50181324
DB07271	13525
DB07272	15940
DB07273	50187225
DB07274	50236856
DB07275	30406
DB07276	15922
DB07277	50206985
DB07278	17643
DB07280	14488
DB07281	15781
DB07283	50247987
DB07284	15782
DB07287	25425
DB07288	50132151
DB07289	50219574
DB07290	8503
DB07291	50242762
DB07292	50293592
DB07294	31889
DB07294	31890
DB07295	13958
DB07297	17714
DB07298	14211
DB07300	32422
DB07302	50389675
DB07303	15783
DB07304	50175458
DB07305	50175432
DB07306	36400
DB07307	50253154
DB07308	50175447
DB07309	17595
DB07310	13752
DB07310	13753
DB07310	13754
DB07311	15247
DB07312	50181323
DB07313	17477
DB07314	14717
DB07315	35622
DB07316	28376
DB07317	50270609
DB07318	36396
DB07319	81729
DB07320	50204706
DB07320	50204721
DB07320	91885
DB07322	17478
DB07323	17572
DB07326	50264389
DB07330	27119
DB07332	50030539
DB07333	11445
DB07334	5875
DB07336	16589
DB07338	50359942
DB07340	50170831
DB07342	50252801
DB07345	50372980
DB07346	50372983
DB07347	50398077
DB07348	114316
DB07348	38870
DB07348	97307
DB07350	50135752
DB07352	7458
DB07355	23445
DB07358	50248442
DB07359	50294464
DB07360	26315
DB07361	26326
DB07363	11929
DB07364	7377
DB07368	50153442
DB07370	50329782
DB07372	50060894
DB07373	91718
DB07373	9954
DB07374	63919
DB07375	50025405
DB07375	50422491
DB07377	17594
DB07388	50148162
DB07389	36399
DB07390	50241372
DB07390	50241373
DB07397	27878
DB07398	50185119
DB07404	25279
DB07405	50124535
DB07406	30264
DB07407	50175430
DB07408	50175439
DB07409	25266
DB07410	25288
DB07412	50375239
DB07415	50258279
DB07419	26261
DB07420	50049236
DB07420	50292876
DB07420	50292877
DB07422	26262
DB07423	18665
DB07424	50049231
DB07425	50115668
DB07426	25289
DB07429	23570
DB07430	50395272
DB07431	50297151
DB07437	50026387
DB07439	50330391
DB07445	31917
DB07447	18161
DB07447	50366473
DB07447	50410540
DB07447	50410541
DB07450	50038843
DB07450	50038859
DB07451	2732
DB07451	2733
DB07453	50014323
DB07454	18699
DB07454	50099679
DB07455	50330416
DB07456	2694
DB07457	2691
DB07458	2694
DB07459	50174097
DB07460	50334594
DB07463	36436
DB07465	11542
DB07465	50225074
DB07467	25901
DB07471	28206
DB07471	28207
DB07472	1368
DB07472	1369
DB07473	1401
DB07474	50206120
DB07475	50069989
DB07476	11053
DB07482	50050521
DB07486	50263548
DB07488	69812
DB07493	54680
DB07494	50267844
DB07494	50419739
DB07495	15372
DB07496	25725
DB07498	16233
DB07501	7627
DB07502	20731
DB07503	50403077
DB07504	7627
DB07506	50121929
DB07506	50373036
DB07507	50350126
DB07508	50112082
DB07511	50350124
DB07512	19189
DB07513	19188
DB07514	50260887
DB07519	50226448
DB07519	50226450
DB07519	50226454
DB07522	12585
DB07527	12586
DB07528	50260917
DB07531	17152
DB07533	17144
DB07534	17141
DB07534	53299
DB07535	50226445
DB07537	50243182
DB07538	17149
DB07539	17143
DB07540	17151
DB07543	50027663
DB07544	50353005
DB07545	50200392
DB07548	50123491
DB07549	50123503
DB07550	50126302
DB07553	50121062
DB07556	13139
DB07556	50066658
DB07556	8465
DB07557	50375561
DB07558	50069792
DB07558	50291177
DB07560	39241
DB07562	8066
DB07567	50162803
DB07568	25816
DB07570	50162108
DB07572	39234
DB07573	15789
DB07575	50041044
DB07577	18788
DB07583	15216
DB07583	15218
DB07584	24841
DB07585	24845
DB07588	50378456
DB07592	50148298
DB07593	50148292
DB07594	15362
DB07596	50372895
DB07597	50023139
DB07597	50405612
DB07598	50330411
DB07599	50202234
DB07601	20739
DB07606	6021
DB07607	92007
DB07609	12347
DB07612	7001
DB07613	21626
DB07614	21625
DB07615	21613
DB07616	21624
DB07617	12346
DB07618	5634
DB07619	28361
DB07619	50248020
DB07620	11292
DB07621	12345
DB07622	6051
DB07624	50247925
DB07624	50248566
DB07624	50248569
DB07625	50231529
DB07626	50231528
DB07629	50214983
DB07629	50214986
DB07629	50214995
DB07630	50214983
DB07630	50214986
DB07630	50214995
DB07632	10875
DB07635	25807
DB07637	50326563
DB07638	19982
DB07642	50232538
DB07643	36530
DB07644	50232535
DB07644	50232565
DB07647	14804
DB07648	14805
DB07649	36497
DB07651	13472
DB07653	14802
DB07654	14801
DB07655	14803
DB07658	50288414
DB07658	50288620
DB07662	4567
DB07663	50373131
DB07664	6878
DB07665	50377622
DB07666	15498
DB07670	50105824
DB07675	50109551
DB07675	50126701
DB07677	50277614
DB07678	50369007
DB07680	50208228
DB07685	11447
DB07686	11449
DB07687	11452
DB07688	11448
DB07689	50398395
DB07690	50375599
DB07690	50423621
DB07691	28663
DB07700	17285
DB07700	50384947
DB07701	50037176
DB07701	50037187
DB07701	50422179
DB07701	8960
DB07702	25806
DB07702	50410506
DB07704	50271082
DB07705	31773
DB07706	50262140
DB07711	22926
DB07711	28393
DB07711	50034908
DB07711	50404651
DB07711	50404652
DB07713	12072
DB07713	12073
DB07715	11318
DB07718	50269993
DB07719	13433
DB07719	13440
DB07720	50049757
DB07720	50063218
DB07720	50143279
DB07720	50143314
DB07720	50143320
DB07720	50177172
DB07720	50261766
DB07728	30192
DB07730	13806
DB07731	12028
DB07731	50352019
DB07739	50151343
DB07739	50163110
DB07742	12016
DB07743	11304
DB07746	17611
DB07747	13025
DB07750	7615
DB07751	7598
DB07755	7615
DB07756	10504
DB07757	50185849
DB07757	50185850
DB07757	50185851
DB07758	50175451
DB07759	50175443
DB07760	36452
DB07761	7598
DB07762	5267
DB07765	50398394
DB07767	50214744
DB07768	50025452
DB07768	50410492
DB07768	8885
DB07769	18663
DB07769	18664
DB07772	12072
DB07772	12073
DB07776	50028962
DB07779	11559
DB07780	50366477
DB07783	22929
DB07785	22950
DB07786	50170633
DB07787	27714
DB07789	50314075
DB07790	50263028
DB07792	24377
DB07794	50229978
DB07795	7457
DB07796	50251417
DB07798	13028
DB07798	50163108
DB07800	50377653
DB07801	50251960
DB07803	50329857
DB07804	17655
DB07807	50194702
DB07808	36439
DB07810	23446
DB07811	50265033
DB07812	50278532
DB07818	23274
DB07819	23295
DB07820	50032238
DB07823	36440
DB07827	50265079
DB07829	19429
DB07830	15510
DB07830	15512
DB07832	25191
DB07833	25980
DB07834	25981
DB07835	50263093
DB07837	50296004
DB07838	54437
DB07839	19614
DB07841	50100978
DB07841	50100979
DB07842	50171895
DB07843	12546
DB07844	12547
DB07846	11686
DB07846	50292573
DB07847	12538
DB07847	12570
DB07847	12571
DB07847	12572
DB07848	12550
DB07851	50209953
DB07854	16224
DB07855	16228
DB07856	16232
DB07857	16218
DB07857	16220
DB07857	16221
DB07858	16218
DB07858	16220
DB07858	16221
DB07859	16219
DB07860	16311
DB07862	18043
DB07863	55936
DB07866	22459
DB07867	12078
DB07868	12080
DB07869	12081
DB07871	12079
DB07872	50295585
DB07872	50295586
DB07873	25285
DB07874	50226442
DB07874	50392843
DB07875	50295587
DB07876	14028
DB07877	50180306
DB07880	67445
DB07884	2955
DB07885	2737
DB07886	13775
DB07888	50186426
DB07888	50186434
DB07888	50186436
DB07889	7646
DB07892	50004152
DB07901	50433375
DB07902	17847
DB07903	17849
DB07906	50077537
DB07906	50077539
DB07906	50077541
DB07917	50300128
DB07919	100152
DB07926	50104969
DB07927	50324682
DB07928	50351508
DB07933	19968
DB07933	19969
DB07934	50126689
DB07935	27576
DB07936	50245865
DB07936	50245866
DB07937	50263188
DB07939	50406972
DB07941	50314073
DB07943	50315123
DB07944	50070629
DB07945	50248245
DB07946	50223072
DB07947	16222
DB07950	50201883
DB07950	92694
DB07954	15336
DB07959	16590
DB07960	50314988
DB07964	23498
DB07964	50171543
DB07965	19746
DB07967	50156086
DB07968	50174389
DB07969	50265838
DB07970	50297825
DB07971	92569
DB07972	92570
DB07973	12398
DB07974	12400
DB07975	15343
DB07976	16114
DB07977	15341
DB07980	50212288
DB07981	22572
DB07981	22573
DB07982	50263070
DB07983	50308511
DB07984	22572
DB07984	22573
DB07985	50062035
DB07988	50076341
DB07988	50084630
DB07991	50204797
DB07991	50204813
DB07991	50204815
DB07992	50420185
DB07993	15785
DB07994	15787
DB07995	15211
DB07996	50216682
DB07996	50366348
DB07997	15210
DB07999	16242
DB08000	16240
DB08001	13997
DB08003	13465
DB08003	13807
DB08003	13812
DB08005	50211424
DB08006	24413
DB08008	28817
DB08009	4815
DB08012	50087765
DB08018	29234
DB08018	50330895
DB08019	29235
DB08019	50255307
DB08019	50279360
DB08020	19987
DB08021	32460
DB08022	50169959
DB08023	50271563
DB08025	50178839
DB08025	50178847
DB08026	50271524
DB08029	50332952
DB08030	50096645
DB08031	50199050
DB08032	24152
DB08033	24170
DB08034	33953
DB08036	2581
DB08037	50252149
DB08037	50252150
DB08039	50307127
DB08040	50020158
DB08040	50105264
DB08040	50405292
DB08040	92500
DB08044	12656
DB08046	25900
DB08047	50157493
DB08048	50157486
DB08051	50206820
DB08051	50256266
DB08052	50313645
DB08053	36408
DB08055	50246553
DB08056	50198370
DB08058	27533
DB08059	15234
DB08061	50059237
DB08063	20156
DB08064	13345
DB08065	24637
DB08066	27078
DB08067	27087
DB08070	16213
DB08072	50231519
DB08073	15131
DB08074	32651
DB08075	32646
DB08076	32647
DB08078	50085041
DB08079	24470
DB08081	50351511
DB08083	50248167
DB08084	16313
DB08085	18825
DB08088	29320
DB08088	29321
DB08088	29322
DB08088	29323
DB08089	18524
DB08091	13351
DB08092	13350
DB08093	13340
DB08094	12621
DB08095	50411056
DB08098	16235
DB08099	18038
DB08100	50012798
DB08102	91398
DB08105	26444
DB08105	26460
DB08106	26444
DB08106	26460
DB08107	26445
DB08108	26453
DB08111	24467
DB08112	26455
DB08118	50248535
DB08121	28759
DB08121	28760
DB08123	7769
DB08128	50024810
DB08128	50100954
DB08129	50176888
DB08132	24628
DB08133	24635
DB08134	24631
DB08135	24636
DB08136	24639
DB08137	24643
DB08138	24644
DB08139	24632
DB08140	24633
DB08141	24650
DB08142	24654
DB08143	50295595
DB08144	3436
DB08147	50341992
DB08148	50376063
DB08149	50376067
DB08150	50237622
DB08151	34108
DB08153	68263
DB08156	29277
DB08161	50109583
DB08162	14027
DB08164	15518
DB08165	50155556
DB08167	50241461
DB08167	50434369
DB08168	71742
DB08170	50137276
DB08173	50216562
DB08174	50216554
DB08174	50216567
DB08177	50304611
DB08177	8435
DB08178	50371402
DB08180	50113289
DB08182	50371400
DB08183	50193995
DB08183	50273894
DB08183	50273930
DB08183	50273931
DB08187	50056771
DB08187	50289529
DB08187	50366827
DB08188	2337
DB08190	29611
DB08191	50296003
DB08198	50260279
DB08198	50260280
DB08204	50077849
DB08209	50206443
DB08210	34071
DB08213	10320
DB08214	105193
DB08220	30326
DB08221	50207861
DB08223	81673
DB08228	29223
DB08230	26656
DB08231	50147581
DB08232	13781
DB08233	5541
DB08234	26519
DB08239	24054
DB08241	5551
DB08242	50331619
DB08244	24060
DB08246	24052
DB08248	5550
DB08250	24074
DB08251	10658
DB08255	50323696
DB08256	50143914
DB08257	50192936
DB08258	50192966
DB08262	50103226
DB08263	26107
DB08271	13080
DB08272	50118891
DB08274	50053914
DB08276	26978
DB08277	50197414
DB08278	50181559
DB08279	35554
DB08279	50139678
DB08280	13761
DB08283	18358
DB08283	50156357
DB08283	50335393
DB08284	50168052
DB08285	27217
DB08285	27220
DB08292	68260
DB08292	68261
DB08293	68260
DB08293	68261
DB08298	50009860
DB08298	50339185
DB08298	54693
DB08298	54704
DB08299	50085135
DB08300	123756
DB08301	50349858
DB08310	50255030
DB08312	5566
DB08313	97233
DB08314	32639
DB08315	32641
DB08316	32643
DB08317	32644
DB08318	32650
DB08321	50289174
DB08321	50358321
DB08321	50358322
DB08322	50430005
DB08324	50351512
DB08325	50113707
DB08329	26999
DB08333	50373155
DB08335	50373159
DB08338	50374663
DB08339	3085
DB08340	50214472
DB08341	50246327
DB08345	50214475
DB08346	68248
DB08348	27497
DB08349	50296645
DB08350	81734
DB08351	50252739
DB08352	50235899
DB08353	50214460
DB08354	50214465
DB08355	50318080
DB08356	15365
DB08358	30185
DB08360	50214452
DB08361	50396073
DB08361	50419255
DB08362	50214473
DB08369	50335350
DB08376	50271805
DB08381	50159266
DB08382	50249137
DB08382	50249479
DB08383	31589
DB08384	31590
DB08386	31591
DB08387	31592
DB08388	50224854
DB08389	14760
DB08391	14768
DB08392	14799
DB08393	14800
DB08395	50165882
DB08397	50103227
DB08399	50045936
DB08402	50121409
DB08403	50031795
DB08403	50062298
DB08403	50245248
DB08406	18506
DB08414	50064007
DB08414	50064008
DB08414	50064009
DB08416	13426
DB08416	50200936
DB08422	50064655
DB08424	15753
DB08424	15754
DB08426	14057
DB08429	50296131
DB08435	50270612
DB08436	15377
DB08441	50400802
DB08444	27618
DB08445	50221073
DB08446	27614
DB08449	50343933
DB08450	50293520
DB08454	50162083
DB08458	50128062
DB08462	50324687
DB08466	50085531
DB08468	4078
DB08471	50343344
DB08472	30130
DB08472	50136166
DB08472	81875
DB08473	11324
DB08477	13001
DB08477	7840
DB08478	50195102
DB08482	50146631
DB08484	50272611
DB08487	12592
DB08488	12596
DB08489	50086884
DB08490	11863
DB08493	50284756
DB08495	12594
DB08497	10264
DB08502	27579
DB08504	11144
DB08504	50221972
DB08505	50375546
DB08506	50087097
DB08507	50291979
DB08507	50369426
DB08517	50049387
DB08517	50312648
DB08519	26479
DB08520	50283388
DB08520	50403328
DB08521	13336
DB08522	15237
DB08524	21684
DB08525	21685
DB08527	7167
DB08528	1802
DB08529	25277
DB08530	50228401
DB08535	50223586
DB08544	30130
DB08544	50136166
DB08544	81875
DB08549	13444
DB08550	13014
DB08553	50006650
DB08555	50415612
DB08560	50185943
DB08561	50234334
DB08564	4583
DB08567	50028094
DB08567	79021
DB08567	82216
DB08567	82217
DB08567	82218
DB08567	86421
DB08568	15138
DB08568	15147
DB08569	16547
DB08572	5594
DB08573	50167950
DB08577	4882
DB08584	50355498
DB08587	50341142
DB08588	16272
DB08591	50166435
DB08593	50166434
DB08595	50161596
DB08596	50292717
DB08597	50262685
DB08598	1868
DB08598	50010215
DB08598	50279762
DB08600	50050814
DB08600	50369418
DB08603	50354886
DB08604	8726
DB08606	22113
DB08606	50170089
DB08612	50371970
DB08614	50037342
DB08620	50251868
DB08621	58925
DB08624	50420340
DB08626	21641
DB08626	50024096
DB08626	50024102
DB08631	50061310
DB08632	50080275
DB08633	17446
DB08633	36588
DB08634	50050533
DB08645	26998
DB08648	50173884
DB08650	50173884
DB08653	50024210
DB08653	92693
DB08654	50023139
DB08654	50405612
DB08656	31524
DB08657	50371154
DB08659	25904
DB08660	50041419
DB08661	50292716
DB08663	1930
DB08664	1924
DB08665	1642
DB08669	17866
DB08670	17864
DB08672	15464
DB08674	14009
DB08674	14010
DB08679	50105629
DB08683	17140
DB08683	6763
DB08686	782
DB08687	50193145
DB08694	50398327
DB08697	50231526
DB08698	50256537
DB08700	50306682
DB08700	50352564
DB08701	35553
DB08705	26673
DB08707	26669
DB08708	26668
DB08709	26670
DB08730	13353
DB08734	18793
DB08735	50408930
DB08735	50408931
DB08735	50408940
DB08735	50408941
DB08736	50408930
DB08736	50408931
DB08736	50408940
DB08736	50408941
DB08737	19977
DB08738	50274985
DB08739	50274983
DB08741	18070
DB08741	50336513
DB08741	50336514
DB08743	11645
DB08744	29210
DB08748	50340081
DB08749	17783
DB08750	36397
DB08752	50401770
DB08756	14029
DB08756	50319631
DB08756	86729
DB08757	50175425
DB08758	50225275
DB08760	50171897
DB08760	50171907
DB08764	21
DB08765	10874
DB08766	50018850
DB08770	21190
DB08772	16452
DB08773	20628
DB08774	33215
DB08774	33216
DB08774	33217
DB08776	33206
DB08777	33207
DB08778	33208
DB08780	33210
DB08781	33213
DB08782	10861
DB08786	33223
DB08787	33224
DB08788	33225
DB08789	33233
DB08790	21615
DB08791	50295745
DB08792	70295
DB08797	50056900
DB08799	76862
DB08800	50015561
DB08801	50297307
DB08801	81452
DB08805	50000382
DB08805	81468
DB08806	50404032
DB08808	25765
DB08815	85222
DB08816	50397205
DB08824	50041627
DB08824	50048558
DB08827	50098320
DB08828	50249522
DB08834	50236230
DB08834	50375595
DB08836	26979
DB08837	50149890
DB08838	85213
DB08844	50325824
DB08846	4078
