drugbank_id	emolecules_id
DB00908	31266428
DB00908	36366661
DB00908	36500134
DB00908	36754488
DB00908	36754489
DB00908	36754496
DB00908	36788975
DB00908	37036677
DB00908	482127
DB00908	489570
DB00908	5846657
DB00908	6843708
DB00908	712007
DB00908	8293782
DB00908	8293966
DB00908	883975
DB00908	929944
DB00909	27524762
DB00909	902702
DB00910	32236762
DB00911	28295457
DB00911	594781
DB00912	27523711
DB00912	32236766
DB00912	6718905
DB00912	902398
DB00914	593755
DB00914	902298
DB00915	27515804
DB00915	476391
DB00916	29371358
DB00916	31231092
DB00916	511411
DB00917	17497545
DB00917	1986565
DB00917	26987123
DB00917	29548223
DB00917	29548264
DB00917	32456484
DB00917	32456496
DB00917	32456504
DB00917	32457080
DB00917	531175
DB00918	10479716
DB00918	26948018
DB00918	5852303
DB00919	1934872
DB00919	29534026
DB00919	29549773
DB00919	30067443
DB00919	30151837
DB00919	30152465
DB00919	30157345
DB00919	31548421
DB00919	32176053
DB00919	36085163
DB00919	36519429
DB00919	36519642
DB00919	36788941
DB00919	594188
DB00919	735758
DB00919	8314394
DB00920	18595353
DB00920	626322
DB00921	29534011
DB00921	36500434
DB00921	36752280
DB00921	36752281
DB00922	36366691
DB00922	902049
DB00923	32452414
DB00924	27518308
DB00924	536137
DB00925	36759190
DB00925	36759192
DB00925	36759194
DB00925	534842
DB00925	979258
DB00926	17497555
DB00926	31592741
DB00927	27520060
DB00927	538460
DB00927	6842898
DB00927	901873
DB00928	1985054
DB00928	27516384
DB00928	29541394
DB00928	29933849
DB00928	36366707
DB00928	36553124
DB00928	478923
DB00928	618911
DB00929	27522500
DB00929	36754046
DB00929	36758956
DB00929	592144
DB00933	1935356
DB00934	31240810
DB00934	36758716
DB00934	592373
DB00934	902085
DB00935	593001
DB00935	902254
DB00936	27523845
DB00936	28295415
DB00936	478035
DB00936	6155261
DB00937	1990743
DB00937	27519175
DB00938	2728197
DB00938	27523850
DB00938	27523851
DB00938	594373
DB00938	902442
DB00939	1935101
DB00939	27521652
DB00939	36553008
DB00939	5753451
DB00939	591946
DB00940	32799
DB00941	474442
DB00943	29549673
DB00943	501711
DB00944	36553063
DB00945	27515673
DB00945	474821
DB00947	27345070
DB00947	27520300
DB00947	30154678
DB00947	32234097
DB00947	6719147
DB00948	30100390
DB00949	27520064
DB00949	538231
DB00950	27520084
DB00950	31226059
DB00950	31226061
DB00950	538527
DB00950	901886
DB00951	27521302
DB00951	523728
DB00952	27522668
DB00952	30154437
DB00952	36516764
DB00952	5753762
DB00953	2727969
DB00953	27523815
DB00953	902426
DB00954	26400498
DB00954	26941589
DB00954	30424450
DB00954	30513054
DB00954	31541378
DB00954	31588121
DB00954	36752959
DB00956	29535352
DB00956	29539213
DB00956	35780492
DB00956	36753306
DB00956	36753307
DB00956	36756008
DB00957	2726147
DB00957	31589761
DB00957	36754274
DB00958	31587548
DB00958	36729608
DB00958	36752345
DB00958	477343
DB00958	477344
DB00958	535918
DB00958	536620
DB00958	882040
DB00959	1987760
DB00959	26400214
DB00959	29541822
DB00959	30152262
DB00959	36753939
DB00959	511362
DB00960	27523409
DB00960	494631
DB00960	593246
DB00961	591809
DB00961	902098
DB00962	26948409
DB00962	877452
DB00963	36755768
DB00963	36789341
DB00963	875960
DB00964	11312304
DB00964	5753970
DB00966	2725948
DB00966	27524052
DB00967	27518715
DB00967	31592443
DB00967	877481
DB00968	1012713
DB00968	26985467
DB00968	31227000
DB00968	31240693
DB00968	531578
DB00968	592173
DB00969	10222191
DB00969	14090089
DB00969	27515797
DB00969	30151833
DB00969	36366898
DB00970	36788765
DB00970	474922
DB00970	714686
DB00972	1935629
DB00972	29703859
DB00972	29933854
DB00972	29933855
DB00973	2736798
DB00973	29935972
DB00973	31592754
DB00973	31592757
DB00973	36756563
DB00973	36756565
DB00974	27519907
DB00974	32261269
DB00974	32261278
DB00974	475504
DB00975	27519521
DB00975	494752
DB00976	26942264
DB00976	31591132
DB00976	36755570
DB00977	10502454
DB00977	1986771
DB00977	30487946
DB00977	36753072
DB00977	475099
DB00978	17405130
DB00978	29543329
DB00978	36753666
DB00978	566238
DB00979	33506939
DB00979	36554207
DB00980	23296366
DB00980	27523665
DB00980	5852446
DB00981	18592925
DB00981	1971450
DB00981	27523398
DB00981	27678031
DB00981	29549871
DB00981	29549872
DB00981	29549874
DB00981	30316226
DB00981	30485287
DB00981	36092285
DB00981	510326
DB00982	1934465
DB00982	1934590
DB00982	27523748
DB00982	27523749
DB00982	28295404
DB00982	31231679
DB00982	31231681
DB00982	594075
DB00982	8293763
DB00983	26755478
DB00983	26943730
DB00983	26948145
DB00983	26985161
DB00983	31226133
DB00983	31708353
DB00983	901916
DB00984	26399995
DB00984	26404061
DB00984	3716108
DB00984	613205
DB00985	27519492
DB00985	537265
DB00985	716786
DB00985	901766
DB00986	2729285
DB00986	27520426
DB00986	27520427
DB00986	32236753
DB00987	1012736
DB00987	10525440
DB00987	27518373
DB00987	27677844
DB00987	29269186
DB00987	29542564
DB00987	32232690
DB00987	36789057
DB00987	496210
DB00987	535636
DB00987	6698375
DB00988	739600
DB00989	11312351
DB00989	27523814
DB00989	37034722
DB00989	902424
DB00990	2726151
DB00990	31592748
DB00990	33507503
DB00990	37034762
DB00991	593100
DB00992	534367
DB00993	27516404
DB00993	533997
DB00993	731311
DB00994	27678398
DB00994	30424391
DB00994	31227330
DB00994	31660752
DB00994	35779603
DB00994	36553003
DB00994	36772169
DB00994	36788244
DB00994	36788919
DB00994	3716114
DB00994	738917
DB00995	1935635
DB00995	25717767
DB00995	26739472
DB00995	29539707
DB00995	29547356
DB00995	29547914
DB00995	30513134
DB00995	477090
DB00995	477896
DB00996	27520313
DB00996	538632
DB00997	30152080
DB00997	32218229
DB00997	36366728
DB00997	36752988
DB00997	36788175
DB00997	737187
DB00998	27520281
DB00998	27520283
DB00998	31226152
DB00999	27520557
DB00999	29548270
DB00999	539058
DB01000	35867682
DB01001	10144086
DB01001	26756445
DB01001	511751
DB01002	2728852
DB01002	31240814
DB01002	31592175
DB01002	36757175
DB01002	36757176
DB01002	535231
DB01002	716040
DB01002	901488
DB01003	1935083
DB01003	27518250
DB01003	535642
DB01003	736415
DB01004	27520345
DB01004	31410312
DB01004	36554130
DB01004	538661
DB01005	27521112
DB01005	31230662
DB01005	520405
DB01006	27521507
DB01006	902038
DB01007	1989265
DB01008	27517444
DB01008	486878
DB01009	27521417
DB01009	36554111
DB01009	36758663
DB01009	36758664
DB01009	36758665
DB01009	499326
DB01009	512292
DB01010	36758056
DB01010	3715889
DB01011	531552
DB01012	10518730
DB01012	31592306
DB01012	31592308
DB01012	31592310
DB01013	29534892
DB01013	36553102
DB01013	36789334
DB01013	5851968
DB01013	611784
DB01014	18597217
DB01014	26985215
DB01014	26985236
DB01014	31224804
DB01014	35875974
DB01015	27524002
DB01015	30069814
DB01015	511895
DB01016	27520402
DB01016	538570
DB01017	26759286
DB01017	2727531
DB01017	2783584
DB01017	31227243
DB01017	31240219
DB01017	36553015
DB01017	36753021
DB01017	36788862
DB01017	902137
DB01018	1934884
DB01018	27520434
DB01018	538594
DB01018	5753696
DB01019	2724744
DB01019	30154396
DB01019	31592113
DB01019	31592115
DB01019	31592117
DB01020	30488208
DB01020	31267412
DB01020	36753593
DB01020	36753595
DB01020	36753596
DB01020	4776170
DB01020	713614
DB01021	594611
DB01022	17497587
DB01022	29936521
DB01022	31231972
DB01022	31591923
DB01022	889883
DB01023	11020031
DB01023	11021182
DB01023	27520065
DB01023	27520066
DB01023	27520067
DB01023	538533
DB01024	18595868
DB01024	1987893
DB01024	27522587
DB01024	29781574
DB01024	36087945
DB01025	1985475
DB01026	1987348
DB01026	2723858
DB01026	30100403
DB01026	30512844
DB01026	33507021
DB01026	36745431
DB01026	36753610
DB01026	539792
DB01028	891340
DB01029	27521277
DB01029	32278040
DB01029	36758601
DB01029	901986
DB01030	1989301
DB01030	2724680
DB01030	27524294
DB01030	29542583
DB01030	31502661
DB01030	31590322
DB01030	36366781
DB01030	36759517
DB01031	537984
DB01032	27523493
DB01032	593868
DB01033	10177669
DB01033	1061194
DB01033	1938706
DB01033	1987653
DB01033	27519258
DB01033	31415279
DB01033	32176559
DB01033	36753724
DB01033	525836
DB01033	531488
DB01033	729201
DB01033	902099
DB01034	1934853
DB01034	26988037
DB01035	13172806
DB01035	531101
DB01035	975588
DB01036	26984996
DB01036	2727972
DB01036	29542663
DB01036	31228149
DB01036	36759510
DB01036	902595
DB01037	1844752
DB01037	27518638
DB01037	29369701
DB01037	591485
DB01037	877276
DB01039	27520074
DB01039	538429
DB01040	729275
DB01041	27524205
DB01041	30154458
DB01041	594669
DB01041	8323427
DB01041	8684488
DB01042	27521672
DB01042	525665
DB01042	741311
DB01043	2349576
DB01043	26985167
DB01043	27521675
DB01043	36758722
DB01043	592349
DB01043	902095
DB01044	27520348
DB01044	29543026
DB01044	31782258
DB01044	37036798
DB01044	901933
DB01045	30157486
DB01045	31590053
DB01045	32278138
DB01045	36788937
DB01045	511733
DB01045	594122
DB01046	29543540
DB01046	32278121
DB01047	1986855
DB01047	26400268
DB01047	2735169
DB01047	31230429
DB01048	1985278
DB01048	27515363
DB01048	30512521
DB01048	30513179
DB01048	31628255
DB01048	36772563
DB01049	485810
DB01050	1935162
DB01050	26754531
DB01050	27521132
DB01050	31226581
DB01050	31230683
DB01050	502519
DB01050	539665
DB01051	10805355
DB01051	1988205
DB01051	27678447
DB01051	2790007
DB01051	30151900
DB01051	36516851
DB01051	36788921
DB01051	4800517
DB01051	530049
DB01053	1276516
DB01053	2337994
DB01053	26757555
DB01053	27678496
DB01053	29539159
DB01053	29543508
DB01053	30487209
DB01053	31410589
DB01053	36755031
DB01053	481205
DB01053	481210
DB01053	6720018
DB01053	8306874
DB01054	592473
DB01055	1972116
DB01055	591500
DB01055	733393
DB01056	2729323
DB01056	6719955
DB01058	511675
DB01059	29539487
DB01059	29936333
DB01059	36905420
DB01059	902214
DB01060	1985485
DB01060	2724871
DB01060	29780576
DB01060	30152420
DB01060	30307630
DB01060	35780172
DB01060	36520129
DB01060	36751678
DB01060	36751679
DB01060	36788177
DB01060	36788758
DB01060	36905297
DB01060	36905303
DB01060	510786
DB01060	8830073
DB01061	1222815
DB01061	27514951
DB01061	30513086
DB01061	4798205
DB01061	555682
DB01062	27523138
DB01062	31526609
DB01062	36754335
DB01062	593014
DB01062	902251
DB01063	36756750
DB01063	36756751
DB01064	10169382
DB01064	25690661
DB01064	36553134
DB01064	524304
DB01064	524308
DB01064	672952
DB01064	6878055
DB01064	6883943
DB01064	711760
DB01064	901993
DB01065	26757291
DB01065	510958
DB01066	31587577
DB01066	31591393
DB01067	27520373
DB01067	496510
DB01068	31592322
DB01068	535779
DB01069	31231391
DB01069	511696
DB01069	975923
DB01070	31230226
DB01070	537754
DB01071	1987645
DB01071	27521696
DB01072	30154400
DB01072	32176608
DB01072	36367085
DB01072	36516787
DB01072	36751720
DB01072	36751721
DB01073	36092946
DB01073	3715941
DB01074	25691826
DB01074	27523268
DB01075	27519492
DB01075	537265
DB01075	716786
DB01075	901766
DB01076	31796123
DB01076	877278
DB01077	17281738
DB01077	2728872
DB01077	31592735
DB01077	36554112
DB01077	519300
DB01078	26422351
DB01078	27249281
DB01080	26751380
DB01080	36759639
DB01080	595429
DB01081	36758015
DB01081	6205644
DB01082	11486868
DB01082	19230700
DB01082	25692360
DB01082	26751660
DB01082	28205077
DB01082	30487920
DB01082	30513222
DB01082	30520909
DB01082	31240357
DB01082	31506059
DB01082	32232625
DB01082	36754583
DB01082	36789033
DB01083	26941869
DB01083	29936360
DB01083	31215255
DB01083	36754321
DB01083	36754322
DB01083	36755543
DB01083	36755545
DB01083	593023
DB01084	36552976
DB01085	10438087
DB01085	1933959
DB01085	31216543
DB01085	31240565
DB01085	36754444
DB01085	530973
DB01085	6210515
DB01085	7413631
DB01086	27516561
DB01086	30479320
DB01086	30479440
DB01086	30479574
DB01086	30479750
DB01086	30479876
DB01086	30480022
DB01086	30480190
DB01086	476470
DB01086	618928
DB01087	1077024
DB01087	31410819
DB01087	484213
DB01089	35870372
DB01090	11468172
DB01090	618347
DB01090	713499
DB01091	2725954
DB01091	901492
DB01092	10179911
DB01092	1935600
DB01092	1972247
DB01092	25719319
DB01092	26422924
DB01092	27678474
DB01092	29480861
DB01092	29542181
DB01092	29913750
DB01092	30485222
DB01092	31239849
DB01092	32234101
DB01092	711974
DB01093	29535827
DB01093	483014
DB01093	483582
DB01094	538412
DB01094	5802055
DB01094	766232
DB01095	10141252
DB01095	18621276
DB01095	26988512
DB01095	2726386
DB01095	27520230
DB01095	29914082
DB01095	31226120
DB01095	31526885
DB01095	32234195
DB01095	36753197
DB01095	36772490
DB01095	901911
DB01096	35864027
DB01097	27521505
DB01097	591344
DB01098	26941811
DB01098	29936422
DB01098	30512720
DB01098	31227901
DB01098	31590061
DB01098	31796197
DB01098	32278210
DB01098	36518726
DB01098	6719765
DB01098	877496
DB01099	28294994
DB01099	511893
DB01099	538448
DB01099	736052
DB01099	914155
DB01100	593283
DB01101	10299604
DB01101	29934516
DB01101	30154725
DB01101	36752337
DB01101	36788129
DB01101	6719200
DB01103	1221687
DB01103	27523606
DB01103	489756
DB01103	714687
DB01104	2736889
DB01104	27523878
DB01104	29542786
DB01104	30152331
DB01104	31240847
DB01104	36754534
DB01104	36754538
DB01104	36754539
DB01104	902459
DB01105	10226932
DB01105	2728931
DB01105	27523887
DB01105	30154472
DB01105	30154475
DB01105	902461
DB01106	29539300
DB01106	31591378
DB01108	2733524
DB01108	29548589
DB01108	30487977
DB01110	28295258
DB01110	591843
DB01110	902133
DB01112	1986077
DB01112	29538669
DB01112	29806827
DB01112	30152091
DB01112	31225125
DB01112	4791384
DB01112	536119
DB01113	30307171
DB01113	31227712
DB01113	32236760
DB01113	530370
DB01113	872780
DB01114	18598006
DB01114	26481077
DB01114	26749842
DB01114	27518094
DB01114	27518095
DB01114	27677788
DB01114	33506926
DB01114	36757443
DB01114	8314488
DB01114	8791345
DB01114	901628
DB01115	26948255
DB01115	715726
DB01117	2728596
DB01117	27516359
DB01118	2726975
DB01118	27516194
DB01118	901372
DB01119	1934615
DB01119	36757797
DB01119	36757798
DB01120	27520369
DB01120	538655
DB01121	711870
DB01122	3715645
DB01123	1024297
DB01123	10357824
DB01123	13733293
DB01123	36905508
DB01123	474877
DB01123	474878
DB01123	480551
DB01123	556174
DB01123	666758
DB01123	6879105
DB01123	7631530
DB01124	511449
DB01125	1985514
DB01126	26949641
DB01126	27519604
DB01126	29780882
DB01126	36751182
DB01126	8724782
DB01127	538049
DB01127	740272
DB01128	27517005
DB01128	27517007
DB01128	31587260
DB01128	31587261
DB01128	3715698
DB01128	901471
DB01129	27523636
DB01129	31590028
DB01129	36553000
DB01129	601413
DB01130	36552941
DB01131	27517901
DB01131	5852148
DB01132	2724902
DB01132	27523410
DB01132	30154465
DB01132	902308
DB01133	32175073
DB01133	36754761
DB01133	36759502
DB01133	5753936
DB01134	25689309
DB01134	6219281
DB01136	27517807
DB01136	29934560
DB01136	29934562
DB01136	36905516
DB01136	901524
DB01137	25686002
DB01137	27521518
DB01137	27523049
DB01137	29539002
DB01137	30082257
DB01137	30156173
DB01137	31780819
DB01137	494498
DB01137	498886
DB01137	6718901
DB01138	544393
DB01139	29538977
DB01140	1986001
DB01140	27517820
DB01140	536386
DB01140	6882644
DB01142	27519579
DB01142	537356
DB01142	5850964
DB01142	901799
DB01143	10438185
DB01143	534422
DB01144	1986513
DB01146	494330
DB01147	1986232
DB01147	2786435
DB01147	493871
DB01147	510968
DB01147	6720071
DB01148	27520095
DB01148	5753790
DB01148	736698
DB01149	36759014
DB01149	592758
DB01150	28294713
DB01150	29543197
DB01150	30151980
DB01150	30152046
DB01151	1883445
DB01151	27518702
DB01151	27518703
DB01151	31240846
DB01151	537291
DB01151	6326606
DB01153	10587627
DB01153	36759389
DB01153	36759390
DB01154	595235
DB01155	26942475
DB01155	27520355
DB01156	27517442
DB01156	29935571
DB01156	31240851
DB01156	534876
DB01156	743581
DB01157	33508005
DB01158	36553137
DB01159	484876
DB01160	1934503
DB01160	1934511
DB01160	1934513
DB01160	1934587
DB01160	26750181
DB01160	26987227
DB01160	26987238
DB01160	26987258
DB01160	26987268
DB01160	26987280
DB01160	26987300
DB01160	26988526
DB01160	26988588
DB01160	29548226
DB01160	29548256
DB01160	29548278
DB01160	29914441
DB01160	30487824
DB01160	32456583
DB01160	32456585
DB01160	32456589
DB01160	32456595
DB01160	32456629
DB01160	36553039
DB01160	475930
DB01162	2723893
DB01162	594884
DB01162	902550
DB01163	29538706
DB01163	30512848
DB01164	474765
DB01164	475298
DB01164	491712
DB01164	514362
DB01164	5753930
DB01164	889676
DB01165	25686002
DB01165	27521518
DB01165	27523049
DB01165	29539002
DB01165	30082257
DB01165	30156173
DB01165	31780819
DB01165	494498
DB01165	498886
DB01165	6718901
DB01166	27518122
DB01166	535670
DB01167	29541763
DB01167	36753603
DB01167	36753604
DB01167	877460
DB01167	902000
DB01168	2724787
DB01169	6192008
DB01170	6883864
DB01170	730852
DB01170	975809
DB01171	902145
DB01172	1225729
DB01172	26400874
DB01172	26751879
DB01172	2736274
DB01172	28205010
DB01172	30153724
DB01172	30424389
DB01172	30512575
DB01172	30520942
DB01172	31240354
DB01172	36516810
DB01172	36728492
DB01172	36772218
DB01172	36788852
DB01173	26948276
DB01173	29541888
DB01173	530227
DB01173	593028
DB01174	27523310
DB01174	475965
DB01174	975043
DB01175	19230739
DB01175	27518143
DB01175	27518144
DB01175	29548952
DB01175	30152140
DB01175	30152147
DB01175	31229830
DB01175	31410344
DB01175	31708344
DB01175	36644745
DB01175	36752460
DB01175	536456
DB01175	5852318
DB01175	901656
DB01176	31229887
DB01176	6880889
DB01176	901706
DB01177	29780632
DB01177	32278023
DB01177	539550
DB01178	1934274
DB01179	1935961
DB01179	26731518
DB01179	2736605
DB01179	29541903
DB01179	29547851
DB01179	29914271
DB01179	36516824
DB01179	531049
DB01179	730698
DB01179	7361025
DB01180	17497595
DB01181	27521155
DB01181	736417
DB01182	2724021
DB01182	31231396
DB01182	31231397
DB01182	36756210
DB01182	593585
DB01183	18596029
DB01183	26750204
DB01183	29542145
DB01183	31589495
DB01183	35779383
DB01183	36754105
DB01183	36754106
DB01184	30152311
DB01184	36758039
DB01184	536844
DB01186	1933667
DB01186	27523266
DB01186	29549751
DB01186	30487983
DB01186	593876
DB01188	31592291
DB01188	744194
DB01188	901641
DB01189	907267
DB01190	18598249
DB01190	19230538
DB01190	1986209
DB01190	26985045
DB01190	2724807
DB01190	2749645
DB01190	28205063
DB01190	29534430
DB01190	30151752
DB01190	30154583
DB01190	32456309
DB01190	35780101
DB01190	35875844
DB01190	36366085
DB01190	36552986
DB01190	36752468
DB01190	36755060
DB01190	36758076
DB01190	36763201
DB01190	36788220
DB01190	36788809
DB01190	6879773
DB01191	1014556
DB01191	26750258
DB01191	28294979
DB01191	538252
DB01191	538306
DB01192	36754352
DB01192	36754353
DB01192	36762454
DB01193	1985284
DB01193	27515383
DB01193	534115
DB01194	28294233
DB01194	29934404
DB01194	36553023
DB01195	11020017
DB01195	11021144
DB01195	28294984
DB01195	36635334
DB01195	538452
DB01195	901891
DB01196	30151822
DB01196	30424494
DB01196	30512724
DB01197	1970798
DB01197	26985037
DB01197	27676401
DB01197	36752338
DB01197	489049
DB01198	2728749
DB01198	27519771
DB01198	27524763
DB01198	31411310
DB01198	596296
DB01199	29549933
DB01199	30316125
DB01199	497239
DB01200	1933648
DB01200	26750285
DB01200	29549651
DB01200	30487852
DB01200	36500531
DB01200	36518002
DB01200	36518004
DB01200	36757140
DB01200	6718949
DB01201	26941918
DB01201	30100394
DB01201	31590057
DB01201	32278136
DB01201	35875976
DB01202	27521515
DB01202	31592947
DB01202	36366914
DB01202	544078
DB01202	902043
DB01203	3716096
DB01203	592546
DB01204	27522501
DB01204	31232726
DB01204	592128
DB01204	742146
DB01205	538442
DB01206	734270
DB01207	33372248
DB01208	1989005
DB01208	31770108
DB01208	499196
DB01210	10229662
DB01210	10815269
DB01210	3714906
DB01211	26941821
DB01211	28204934
DB01211	30487930
DB01211	32239367
DB01211	36752462
DB01211	36752463
DB01211	36752464
DB01211	36788256
DB01211	4775688
DB01212	11340770
DB01212	26408758
DB01212	26597092
DB01212	27018305
DB01212	31206177
DB01212	36517071
DB01212	36729625
DB01212	4786820
DB01213	489528
DB01213	591589
DB01214	670661
DB01215	35834544
DB01215	538014
DB01216	1986825
DB01216	26433732
DB01216	2725363
DB01216	27441006
DB01216	27520086
DB01216	28205206
DB01216	36500462
DB01216	538270
DB01217	27516220
DB01217	901391
DB01218	10193554
DB01218	901958
DB01219	19230964
DB01219	1934613
DB01219	2735931
DB01219	27518403
DB01219	30487803
DB01219	32176356
DB01219	5753817
DB01220	26943529
DB01220	29781310
DB01220	30154455
DB01220	31590059
DB01220	31590060
DB01220	32278142
DB01221	24281973
DB01221	31230736
DB01221	32231503
DB01221	539819
DB01222	27517429
DB01222	29541533
DB01222	30154652
DB01222	32176552
DB01222	36757173
DB01222	535388
DB01223	31231832
DB01223	36759477
DB01223	475460
DB01223	532235
DB01223	594900
DB01223	6718836
DB01223	712776
DB01224	2728809
DB01224	30173149
DB01224	31227816
DB01224	36759315
DB01226	30100388
DB01227	3714732
DB01228	10206297
DB01229	1934830
DB01229	29541201
DB01229	29914067
DB01229	32176492
DB01229	32232718
DB01229	32236763
DB01229	36753025
DB01229	36754358
DB01229	36754359
DB01229	36756180
DB01229	506301
DB01229	737329
DB01229	902261
DB01230	1988428
DB01230	2733323
DB01230	27523229
DB01231	1986522
DB01231	537507
DB01232	27523858
DB01232	30512785
DB01232	30512889
DB01232	36095595
DB01232	36759384
DB01233	27522468
DB01233	5753796
DB01233	591520
DB01233	877442
DB01234	1103399
DB01234	1935087
DB01234	29541178
DB01234	30067429
DB01234	30154488
DB01234	31224942
DB01234	31224943
DB01234	31225507
DB01234	31410432
DB01234	31411022
DB01234	32232692
DB01234	32234109
DB01234	36749049
DB01234	497104
DB01234	535310
DB01234	5851228
DB01234	611856
DB01234	731052
DB01235	10984843
DB01235	31592623
DB01235	477728
DB01235	502818
DB01235	502820
DB01236	891010
DB01238	27516319
DB01238	27516320
DB01238	901410
DB01239	1986150
DB01239	31590637
DB01239	31592284
DB01239	36756420
DB01239	535821
DB01239	5851610
DB01240	25685604
DB01240	27315530
DB01240	27678577
DB01240	35865362
DB01240	713548
DB01241	26948160
DB01241	538915
DB01242	1883437
DB01242	27518176
DB01242	536430
DB01243	537541
DB01243	6266709
DB01243	6266727
DB01243	6266729
DB01243	6266737
DB01243	6266745
DB01243	6266787
DB01243	6266792
DB01243	6266800
DB01243	6266802
DB01243	6266807
DB01243	6266824
DB01243	6266828
DB01243	6266832
DB01243	6266838
DB01243	6266840
DB01243	6266842
DB01243	6266850
DB01243	6266943
DB01243	6266977
DB01244	535205
DB01244	5851601
DB01245	10648688
DB01245	4928531
DB01245	496468
DB01246	1989364
DB01246	36553114
DB01246	36762436
DB01247	1987273
DB01248	29542607
DB01248	30152076
DB01248	30498864
DB01248	30513157
DB01248	31240842
DB01248	31526873
DB01248	32234457
DB01248	36745626
DB01248	36752974
DB01248	36752975
DB01248	36753011
DB01248	36755951
DB01248	36788819
DB01248	474943
DB01249	1987230
DB01250	25691695
DB01250	32452707
DB01250	35865589
DB01250	36759115
DB01250	5753797
DB01251	2735087
DB01252	30100395
DB01252	30152113
DB01252	30152669
DB01252	31226666
DB01252	36753607
DB01252	36789367
DB01253	28206128
DB01253	35862555
DB01253	6855936
DB01253	6877097
DB01253	7414291
DB01254	10748986
DB01254	27518407
DB01254	27528318
DB01255	31230788
DB01255	31502664
DB01255	31502665
DB01255	36756089
DB01259	31226692
DB01259	31226693
DB01259	32176495
DB01259	36758675
DB01259	37037020
DB01259	6757269
DB01260	26985488
DB01260	30154417
DB01260	31225502
DB01260	31225503
DB01260	6842825
DB01261	26949272
DB01261	27523905
DB01261	27523906
DB01261	29935245
DB01261	30553483
DB01261	36788101
DB01261	6755163
DB01262	10173471
DB01262	29547109
DB01262	30154662
DB01262	36789429
DB01262	478929
DB01263	32176544
DB01263	36367154
DB01263	36754452
DB01264	35833368
DB01264	36027108
DB01264	36557635
DB01264	36752572
DB01265	10426471
DB01265	27524241
DB01265	28206777
DB01265	29547154
DB01265	29549780
DB01265	29935255
DB01265	36370343
DB01265	36754645
DB01265	36789077
DB01265	532057
DB01265	594813
DB01267	26948341
DB01267	31592903
DB01267	31592905
DB01267	8321735
DB01268	23296409
DB01268	24195326
DB01268	26949426
DB01268	27524016
DB01268	36554083
DB01268	36745695
DB01273	25039469
DB01273	29270755
DB01273	30154462
DB01273	31216982
DB01273	36500513
DB01273	36745689
DB01273	36754939
DB01274	26755478
DB01274	26943730
DB01274	26948145
DB01274	26985161
DB01274	31226133
DB01274	31708353
DB01274	901916
DB01275	1978120
DB01275	31635026
DB01275	886310
DB01275	975874
DB01280	10510562
DB01280	1944917
DB01280	32176516
DB01280	36730009
DB01283	8296333
DB01288	31592781
DB01288	538242
DB01289	1104864
DB01294	27515055
DB01294	27523845
DB01294	28295415
DB01294	32176975
DB01294	478035
DB01294	479530
DB01294	483017
DB01294	513791
DB01294	6155261
DB01294	6877885
DB01295	35679978
DB01295	36553916
DB01296	10783700
DB01296	16646823
DB01296	16646824
DB01296	2332935
DB01296	26733440
DB01296	26942022
DB01296	26943809
DB01296	27527888
DB01296	27527889
DB01296	29533655
DB01296	29542477
DB01296	29547659
DB01296	29547685
DB01296	29547755
DB01296	30177499
DB01296	30424148
DB01296	31226209
DB01296	31264473
DB01296	31264729
DB01296	31265646
DB01296	35877959
DB01296	36753259
DB01296	4775230
DB01296	481357
DB01296	525580
DB01296	551292
DB01296	711962
DB01296	901750
DB01297	1933615
DB01297	32264708
DB01299	36759422
DB01299	511843
DB01301	594054
DB01303	1012302
DB01303	28206773
DB01319	27520273
DB01319	27520274
DB01319	30152484
DB01319	36027110
DB01320	36554070
DB01320	36772501
DB01321	30487906
DB01321	524525
DB01324	1988581
DB01325	32457459
DB01326	1450730
DB01326	36728515
DB01326	6720040
DB01327	1290499
DB01327	2751116
DB01327	28205008
DB01327	29541545
DB01327	30487900
DB01327	33506918
DB01327	489450
DB01327	742577
DB01328	30100397
DB01328	31587580
DB01329	1986029
DB01329	26941860
DB01329	2777352
DB01329	29550704
DB01329	31526860
DB01329	32174992
DB01329	36788218
DB01329	36789021
DB01329	3715751
DB01330	30512898
DB01330	31591399
DB01330	36755825
DB01331	1986043
DB01331	29534317
DB01331	30152310
DB01331	30487969
DB01331	36755826
DB01331	36788252
DB01332	26985511
DB01333	1986097
DB01333	27676424
DB01333	36788216
DB01333	536524
DB01336	36726843
DB01337	29542123
DB01337	35779998
DB01337	530360
DB01337	611018
DB01337	8318205
DB01339	2723897
DB01339	30079615
DB01340	36518260
DB01346	25716951
DB01346	25722779
DB01346	26425000
DB01346	27523310
DB01346	29541147
DB01346	29549573
DB01346	29549620
DB01346	29700067
DB01346	30151887
DB01346	30157344
DB01346	30781683
DB01346	31240617
DB01346	31266425
DB01346	31266428
DB01346	36366661
DB01346	36500134
DB01346	36754488
DB01346	36754489
DB01346	36754496
DB01346	36788975
DB01346	37036677
DB01346	475965
DB01346	482127
DB01346	489570
DB01346	5846657
DB01346	6843708
DB01346	712007
DB01346	8293782
DB01346	8293966
DB01346	883975
DB01346	929944
DB01346	975043
DB01348	35792386
DB01349	32278055
DB01351	2337989
DB01351	27516204
DB01351	35843381
DB01351	6162461
DB01352	28294555
DB01352	3715659
DB01353	6218656
DB01355	538943
DB01356	889361
DB01357	29536264
DB01357	4787123
DB01357	511126
