drugbank_id	chebi_id
DB06723	33811
DB06723	33813
DB06723	41981
DB06723	49470
DB06727	28827
DB06728	17296
DB06729	77780
DB06732	77013
DB06748	77152
DB06748	77153
DB06766	71023
DB06768	16004
DB06768	16134
DB06768	16651
DB06768	24996
DB06768	28938
DB06768	42111
DB06768	422
DB06768	78320
DB06770	17987
DB06772	63584
DB06775	71028
DB06777	16755
DB06777	36234
DB06777	43419
DB06777	78602
DB06777	78604
DB06777	9907
DB06782	64198
DB06802	75922
DB06804	53775
DB06810	31856
DB06811	78770
DB06813	71223
DB06827	15782
DB06827	60081
DB06838	49339
DB06864	11656
DB06864	1277
DB06864	39564
DB06864	57272
DB06864	58689
DB06867	39576
DB06873	39579
DB06876	39634
DB06880	39637
DB06894	28878
DB06903	68650
DB06903	68832
DB06906	39721
DB06926	34154
DB06926	72639
DB06952	28992
DB06952	59350
DB06955	59196
DB06955	59198
DB06960	46979
DB06973	33216
DB06987	2904
DB06987	31556
DB06987	55352
DB06988	39866
DB07052	74046
DB07060	17282
DB07060	24813
DB07060	55528
DB07060	55529
DB07067	39955
DB07069	70824
DB07072	39959
DB07096	40071
DB07109	27794
DB07111	72624
DB07118	17224
DB07127	40118
DB07129	6916
DB07129	6917
DB07145	40083
DB07155	40149
DB07172	72801
DB07177	15547
DB07177	57400
DB07184	62748
DB07191	63589
DB07232	62880
DB07268	40332
DB07297	40432
DB07301	27543
DB07302	34496
DB07302	72651
DB07302	77852
DB07302	77895
DB07302	78730
DB07329	40413
DB07331	40443
DB07331	78348
DB07338	73172
DB07340	70723
DB07348	48080
DB07352	18388
DB07352	58470
DB07356	40697
DB07371	40677
DB07372	35298
DB07373	40799
DB07374	338412
DB07375	15994
DB07375	16985
DB07375	22542
DB07379	38937
DB07381	40741
DB07381	50392
DB07391	40893
DB07392	15930
DB07401	40909
DB07424	29103
DB07437	41037
DB07441	40940
DB07447	16330
DB07453	76995
DB07457	41059
DB07465	71271
DB07465	71272
DB07467	5893
DB07475	52717
DB07477	31597
DB07482	41285
DB07490	74325
DB07496	41320
DB07498	41198
DB07506	16054
DB07506	41241
DB07506	57621
DB07506	58692
DB07517	41254
DB07517	82986
DB07551	30265
DB07551	48786
DB07551	48790
DB07552	30265
DB07552	48786
DB07552	48790
DB07557	28952
DB07557	30154
DB07558	2423
DB07567	41593
DB07573	41617
DB07594	41656
DB07610	17435
DB07615	77572
DB07621	41804
DB07623	41814
DB07637	28335
DB07640	52020
DB07645	41865
DB07645	76283
DB07651	47379
DB07661	42040
DB07672	59555
DB07674	28006
DB07690	23614
DB07690	28834
DB07690	9177
DB07701	4696
DB07701	53289
DB07701	53290
DB07701	53292
DB07702	27974
DB07703	29461
DB07705	4755
DB07705	82870
DB07705	82871
DB07705	82872
DB07705	82873
DB07705	82877
DB07706	28744
DB07711	63058
DB07711	63059
DB07711	64139
DB07711	64140
DB07715	42223
DB07715	77659
DB07716	59526
DB07718	15999
DB07718	36242
DB07726	78886
DB07743	42403
DB07752	36534
DB07752	42362
DB07764	42492
DB07767	17620
DB07767	29749
DB07767	76117
DB07768	17347
DB07768	42534
DB07776	42491
DB07778	106738
DB07778	83250
DB07778	83252
DB07780	162247
DB07780	17407
DB07780	175763
DB07780	19511
DB07780	19515
DB07780	19784
DB07780	50277
DB07780	60374
DB07784	71523
DB07788	67558
DB07788	67559
DB07795	42567
DB07795	71992
DB07806	42719
DB07810	17276
DB07814	28833
DB07814	58590
DB07815	32902
DB07815	73251
DB07816	385425
DB07820	42702
DB07841	10698
DB07841	15831
DB07841	48861
DB07841	48862
DB07841	57533
DB07841	58756
DB07841	62639
DB07859	82708
DB07880	64341
DB07881	43081
DB07883	71545
DB07886	17650
DB07892	43060
DB07893	43012
DB07896	16388
DB07896	17210
DB07896	27996
DB07896	32802
DB07896	32803
DB07896	32804
DB07905	83275
DB07909	43278
DB07911	64675
DB07911	64687
DB07914	17820
DB07914	58284
DB07915	17820
DB07915	58284
DB07918	28362
DB07919	28121
DB07923	71630
DB07924	71630
DB07930	36206
DB07930	36210
DB07930	43197
DB07930	76616
DB07941	82715
DB07943	82712
DB07950	16411
DB07950	30854
DB07954	34795
DB07954	43253
DB07980	39168
DB07980	39169
DB07980	5870
DB07992	43355
DB07995	47495
DB07996	43385
DB07996	82739
DB07996	83438
DB07997	43561
DB08023	78508
DB08025	43460
DB08046	3654
DB08052	50915
DB08059	52289
DB08080	49703
DB08098	43741
DB08120	17694
DB08120	43711
DB08167	43830
DB08167	6872
DB08168	51771
DB08183	71197
DB08183	71200
DB08188	44143
DB08209	49770
DB08209	71579
DB08215	44156
DB08230	507499
DB08230	60045
DB08231	28875
DB08231	30807
DB08238	44188
DB08254	25476
DB08254	44229
DB08262	44460
DB08264	28516
DB08264	28809
DB08264	38139
DB08264	38140
DB08264	44343
DB08265	83945
DB08276	17051
DB08276	29228
DB08283	76399
DB08286	44588
DB08289	44598
DB08294	53794
DB08294	546274
DB08294	71332
DB08295	44515
DB08295	44604
DB08296	44480
DB08297	44419
DB08298	59527
DB08298	7476
DB08313	34892
DB08319	18218
DB08319	44576
DB08323	44612
DB08324	29639
DB08324	44534
DB08324	56080
DB08326	16792
DB08327	16169
DB08327	44747
DB08332	44592
DB08342	22065
DB08349	82714
DB08357	44664
DB08373	49809
DB08377	45002
DB08377	59565
DB08377	59566
DB08381	28851
DB08388	45030
DB08394	44930
DB08396	63875
DB08398	76290
DB08399	28814
DB08399	76156
DB08407	68236
DB08409	63748
DB08410	44939
DB08411	45002
DB08411	59565
DB08411	59566
DB08412	45068
DB08413	44940
DB08424	45116
DB08427	16666
DB08427	29934
DB08427	57852
DB08427	84387
DB08435	34159
DB08437	17939
DB08437	60255
DB08439	73038
DB08454	78544
DB08466	4582
DB08468	4775
DB08472	5118
DB08477	68579
DB08508	71166
DB08508	71167
DB08510	45352
DB08510	62043
DB08517	28927
DB08530	45565
DB08542	15896
DB08543	45666
DB08544	5118
DB08547	45496
DB08550	160129
DB08562	45573
DB08562	63538
DB08567	64214
DB08567	9123
DB08567	9124
DB08577	63449
DB08587	15714
DB08587	30023
DB08587	76350
DB08587	77131
DB08592	68602
DB08592	68605
DB08592	68606
DB08597	78510
DB08601	27007
DB08601	27086
DB08601	29235
DB08601	29236
DB08601	29303
DB08601	29304
DB08601	29305
DB08601	32990
DB08601	33251
DB08601	49637
DB08601	52230
DB08601	52231
DB08601	52232
DB08601	52233
DB08601	52234
DB08601	52235
DB08604	164200
DB08607	9753
DB08618	273574
DB08620	39175
DB08620	39176
DB08621	32215
DB08632	33059
DB08632	33060
DB08632	33061
DB08632	46032
DB08634	45910
DB08635	46151
DB08636	59353
DB08636	59354
DB08647	46099
DB08648	60306
DB08648	60328
DB08649	46144
DB08650	60306
DB08650	60328
DB08652	16031
DB08653	16765
DB08653	57887
DB08660	37495
DB08688	17700
DB08689	46234
DB08690	46372
DB08700	64310
DB08700	77555
DB08700	77562
DB08700	77563
DB08711	46477
DB08719	47727
DB08756	75393
DB08761	65048
DB08761	65063
DB08764	49960
DB08766	82602
DB08766	82603
DB08766	82604
DB08768	17660
DB08795	51758
DB08795	51761
DB08795	51762
DB08797	32114
DB08798	55548
DB08799	84115
DB08809	28240
DB08809	36386
DB08815	70732
DB08815	70734
DB08815	70735
DB08816	68558
DB08819	66899
DB08820	66901
DB08822	68845
DB08822	68847
DB08822	68849
DB08824	68855
DB08826	68554
DB08827	72297
DB08827	72299
DB08827	72302
DB08828	66903
DB08830	17242
DB08830	27956
DB08834	16525
DB08834	9407
DB08836	17883
DB08836	17996
DB08837	44296
DB08838	17431
DB08838	58145
DB08842	15960
DB08842	57589
DB08842	73024
DB08844	17775
DB08844	46811
DB08844	46814
DB08844	46817
DB08844	46821
DB08844	46822
DB08844	46823
DB08844	46824
DB08844	46825
DB08844	46826
DB08844	62585
DB08844	62589
DB08846	4775
DB08847	16231
DB08847	18095
DB08847	18240
DB08847	20392
DB08847	28397
DB08847	57690
DB08847	58375
DB08847	58419
DB08847	62978
DB08847	62981
DB08847	63137
DB08847	63727
DB08860	32020
DB08860	71258
DB08860	71260
DB08864	68602
DB08864	68605
DB08864	68606
DB08865	64310
DB08865	77555
DB08865	77562
DB08865	77563
DB08866	70708
DB08868	63112
DB08868	63113
DB08868	63115
DB08871	63587
DB08871	70710
DB08871	70711
DB08873	68621
DB08874	68590
DB08877	66917
DB08877	66919
DB08878	22526
DB08881	63637
DB08882	68610
DB08884	29101
DB08884	49618
DB08887	84883
DB08889	65347
DB08890	68551
DB08893	65349
DB08896	68646
DB08896	68647
DB08897	65344
DB08897	65346
DB08899	68534
DB08901	78543
DB08903	72292
DB08903	72295
DB08903	72706
DB08905	75172
DB08906	74899
DB08907	73272
DB08907	73274
DB08910	72690
DB08911	75991
DB08911	75998
DB08912	75045
DB08912	75048
DB08913	17883
DB08913	17996
DB08913	74895
DB08916	61390
DB08916	76003
DB08930	76007
DB08930	76010
DB08930	76014
DB08932	76607
DB08938	15377
DB08938	16234
DB08938	25107
DB08938	28984
DB08938	29235
DB08938	29236
DB08938	29303
DB08938	29304
DB08938	29305
DB08938	29374
DB08938	29375
DB08938	29412
DB08938	33251
DB08938	33629
DB08938	33806
DB08938	33811
DB08938	33813
DB08938	37968
DB08938	37969
DB08938	37970
DB08938	41981
DB08938	49637
DB08938	52763
DB08940	31749
DB08943	83666
DB08943	83667
DB08943	83668
DB08943	83669
DB08943	83671
DB08943	83673
DB08943	83674
DB08944	16947
DB08944	30769
DB08944	35802
DB08944	35806
DB08944	35809
DB08944	35810
DB08944	76049
DB08947	31711
DB08948	31703
DB08951	76162
DB08955	76160
DB08965	64649
DB08967	25224
DB08967	27376
DB08974	77095
DB08978	15858
DB08978	47266
DB08981	31599
DB08986	17883
DB08986	17996
DB08987	4904
DB08990	17883
DB08990	17996
DB08990	31551
DB08990	82716
DB08990	83323
DB08992	77070
DB08992	77071
DB08992	77072
DB09008	3537
DB09015	29103
DB09015	50156
DB09015	50159
DB09019	31303
DB09019	77032
DB09019	77040
DB09028	4055
